"Stnumber","Year","Impacted","DO"
50050300,2001,"I",7.19004986370207
50050300,2001,"I",4.64957246679215
50050300,2001,"I",9.25180258610732
50050300,2001,"I",4.39597845702789
50050300,2002,"I",4.7309172955756
50050300,2002,"I",9.04111785130076
50050300,2002,"I",4.49728927903559
50050300,2003,"I",5.99508337711358
50050300,2003,"I",6.34760578041166
50050300,2003,"I",6.47588191355199
50050300,2003,"I",8.25214503337884
50050300,2004,"I",5.07184607652932
50050300,2004,"I",4.19749095039874
50050300,2004,"I",6.86424915902303
50050300,2004,"I",6.48066881886693
50050300,2005,"I",2.83357188722237
50050300,2005,"I",5.26364202405683
50050300,2005,"I",6.23096281997264
50050300,2005,"I",5.16570445504743
50050300,2006,"I",6.0070005616979
50050300,2006,"I",4.7895822214381
50050300,2006,"I",5.84020212956207
50050300,2006,"I",5.51049690706437
50050300,2007,"I",5.65744304717089
50050300,2007,"I",4.6739045288192
50050300,2007,"I",4.37116240496009
50050300,2008,"I",5.42600564459142
50050300,2008,"I",7.41190324071238
50050300,2008,"I",4.83520657160142
50050300,2008,"I",5.85405086677157
50050300,2008,"I",6.27022369041322
50050300,2009,"I",6.23518386613342
50050300,2009,"I",7.26105468841202
50050300,2009,"I",6.37446800396305
50050300,2009,"I",5.08518955755003
50050300,2010,"I",5.08304861437173
50050300,2010,"I",5.91145461452999
50050300,2010,"I",7.52362847123746
50050300,2010,"I",6.17277620201278
50050300,2011,"I",4.67229440308115
50050300,2011,"I",6.32282165479316
50050300,2011,"I",6.3813585910262
50050300,2011,"I",5.85181052035712
50050300,2012,"I",5.86338277599272
50050300,2012,"I",4.49838878955174
50050300,2012,"I",6.26453016511107
50050300,2012,"I",5.36459058401672
50050300,2013,"I",5.66442070452596
50050300,2013,"I",7.75262637720207
50050300,2013,"I",5.51930568296543
50050300,2013,"I",5.90707398122585
50050300,2014,"I",2.89764747196961
50050300,2014,"I",6.46484446367321
50050300,2014,"I",7.62741375531006
50050300,2014,"I",6.3434113156838
50050300,2015,"I",2.4866007995703
50050300,2015,"I",1.03457377521749
50050300,2015,"I",5.78719778943005
50050300,2015,"I",6.5071507890176
50050300,2016,"I",3.22723364277047
50050300,2016,"I",4.35710853067521
50050300,2016,"I",6.18099872533903
50050300,2016,"I",5.52330694518402
50050300,2017,"I",10.6404028303157
50050300,2017,"I",7.63331230312746
50050300,2017,"I",6.65581030587957
50050300,2017,"I",5.60639651584146
50050300,2018,"I",4.43232918199153
50050300,2018,"I",1.72824921624606
50050300,2018,"I",8.81292467221693
50050300,2018,"I",4.64485824963205
50050300,2019,"I",6.73140569131843
50050300,2019,"I",7.79071278572032
50050300,2019,"I",4.00073007686047
50050300,2019,"I",6.45786293801274
50050300,2020,"I",6.72041450044185
50050300,2020,"I",7.70350557952817
50050300,2020,"I",6.37811680539149
50050300,2021,"I",6.93078867621511
50055000,1969,"I",5.01281003921933
50055000,1969,"I",6.16774853173506
50055000,1969,"I",6.66091857891686
50055000,1969,"I",7.3510400574748
50055000,1970,"I",7.28231993606678
50055000,1970,"I",6.16136172521355
50055000,1970,"I",8.90445144435997
50055000,1971,"I",6.60931623191851
50055000,1971,"I",7.51037532948726
50055000,1971,"I",7.9219181541356
50055000,1972,"I",7.00609468693334
50055000,1972,"I",10.4186059590979
50055000,1972,"I",6.89502006852218
50055000,1972,"I",8.26644337892011
50055000,1972,"I",6.29205732911305
50055000,1973,"I",6.00051534959018
50055000,1973,"I",6.24547345464783
50055000,1973,"I",5.80353562968476
50055000,1973,"I",7.90076894002907
50055000,1974,"I",7.38162893277683
50055000,1974,"I",6.96823011220819
50055000,1974,"I",6.73126399587189
50055000,1974,"I",5.9327316063458
50055000,1974,"I",7.63751083115012
50055000,1974,"I",7.08618389989821
50055000,1974,"I",8.44475335629819
50055000,1974,"I",7.67332664342479
50055000,1974,"I",6.69096557171019
50055000,1974,"I",7.07764046871513
50055000,1974,"I",7.36438169605967
50055000,1975,"I",8.05448152804269
50055000,1975,"I",3.68705396252552
50055000,1975,"I",7.08315833505777
50055000,1975,"I",6.19689147231682
50055000,1975,"I",7.05704942408371
50055000,1975,"I",5.57403863885968
50055000,1976,"I",8.40497901142313
50055000,1976,"I",7.02311238489248
50055000,1976,"I",7.74339411033296
50055000,1976,"I",6.88361329673831
50055000,1976,"I",6.08571109856281
50055000,1976,"I",8.0398859380761
50055000,1976,"I",7.506783685134
50055000,1976,"I",5.79743136657851
50055000,1976,"I",6.19268076424706
50055000,1977,"I",7.06703381447479
50055000,1977,"I",6.06340092449107
50055000,1977,"I",6.96454098488975
50055000,1977,"I",7.87800296980806
50055000,1977,"I",8.6711133307685
50055000,1977,"I",9.9726411573526
50055000,1978,"I",9.43472806673525
50055000,1978,"I",8.21702839258339
50055000,1978,"I",8.49647622587525
50055000,1978,"I",7.94835120350773
50055000,1978,"I",6.72317467221325
50055000,1978,"I",6.33677694471326
50055000,1979,"I",7.369326653601
50055000,1979,"I",6.73960293426738
50055000,1979,"I",6.90953369066487
50055000,1979,"I",7.60760948296193
50055000,1979,"I",7.55647832138246
50055000,1979,"I",8.27011121556843
50055000,1980,"I",7.47745244161797
50055000,1980,"I",8.14787269259479
50055000,1980,"I",6.57239700074416
50055000,1980,"I",8.14748754429959
50055000,1980,"I",6.02897920915323
50055000,1980,"I",7.64361754190918
50055000,1981,"I",7.56874350381092
50055000,1981,"I",7.93734491463568
50055000,1981,"I",7.01255789551999
50055000,1981,"I",7.72638415523538
50055000,1981,"I",6.76608305774879
50055000,1981,"I",8.17199486650222
50055000,1982,"I",9.21191577039183
50055000,1982,"I",9.78849604827494
50055000,1982,"I",7.89796200890019
50055000,1982,"I",7.1006384994329
50055000,1982,"I",8.47792622717921
50055000,1982,"I",8.54976033169772
50055000,1983,"I",8.38883781845695
50055000,1983,"I",6.67646778527653
50055000,1983,"I",6.33285244598548
50055000,1983,"I",7.68118812936616
50055000,1983,"I",8.14021896040263
50055000,1983,"I",8.12494160557744
50055000,1984,"I",8.33976493902577
50055000,1984,"I",7.21046055457443
50055000,1984,"I",7.74947855178512
50055000,1984,"I",8.54274857191915
50055000,1984,"I",8.38201749462154
50055000,1985,"I",9.1608816271729
50055000,1985,"I",7.64553617291323
50055000,1985,"I",8.35588320377881
50055000,1985,"I",7.30360160890966
50055000,1985,"I",8.3280200444097
50055000,1985,"I",7.58642352398672
50055000,1986,"I",8.47584096816223
50055000,1986,"I",6.99749337643447
50055000,1986,"I",7.43826723779673
50055000,1986,"I",7.11695368673232
50055000,1986,"I",7.30602023155495
50055000,1986,"I",7.77862095905461
50055000,1987,"I",6.59352951909571
50055000,1987,"I",7.3775280477662
50055000,1987,"I",7.20898378219519
50055000,1987,"I",7.07455051962659
50055000,1987,"I",8.77236570934858
50055000,1988,"I",6.70791512379393
50055000,1988,"I",6.64399481197648
50055000,1988,"I",6.01161983530039
50055000,1988,"I",7.36086502374647
50055000,1988,"I",4.68984581927386
50055000,1988,"I",6.1809806701786
50055000,1989,"I",8.8126017814056
50055000,1989,"I",7.6117066463659
50055000,1989,"I",6.46942485550175
50055000,1989,"I",6.20052803122873
50055000,1989,"I",7.47136968077171
50055000,1989,"I",4.96696903588062
50055000,1990,"I",6.76759280950097
50055000,1990,"I",6.34238119801807
50055000,1990,"I",5.84139861969945
50055000,1990,"I",6.528999968302
50055000,1990,"I",7.92421613260668
50055000,1990,"I",7.4323041174567
50055000,1991,"I",7.63641777961252
50055000,1991,"I",7.49681560303332
50055000,1991,"I",7.02358623679575
50055000,1991,"I",8.72389354138801
50055000,1991,"I",7.32068088098329
50055000,1991,"I",8.0695256206313
50055000,1992,"I",7.19775619565426
50055000,1992,"I",7.70914571315951
50055000,1992,"I",8.41266443765473
50055000,1992,"I",6.45461518613556
50055000,1993,"I",4.35047172297841
50055000,1993,"I",5.66305159206202
50055000,1994,"I",5.21303091183664
50055000,1994,"I",2.37168432095731
50055000,1994,"I",0.953708959370127
50055000,1994,"I",4.46365166306146
50055000,1994,"I",6.65810423900764
50055000,1994,"I",6.46608712940213
50055000,1995,"I",5.86510358286048
50055000,1995,"I",6.2353751107459
50055000,1995,"I",5.65311764728072
50055000,1995,"I",1.97541325192074
50055000,1995,"I",5.51851750065141
50055000,1996,"I",7.12625824413148
50055000,1996,"I",6.69266047456548
50055000,1996,"I",6.12358774137999
50055000,1996,"I",6.5712335427445
50055000,1996,"I",5.21441265402241
50055000,1996,"I",6.72887936924547
50055000,1997,"I",7.02789454217732
50055000,1997,"I",7.20007468809622
50055000,1997,"I",6.46945037522636
50055000,1997,"I",7.52046609013462
50055000,1998,"I",6.85593890132844
50055000,1998,"I",6.15242199471262
50055000,1998,"I",6.21065384120207
50055000,1998,"I",8.00566582236744
50055000,1999,"I",7.22210171041544
50055000,1999,"I",7.6091546700783
50055000,1999,"I",6.23066700717819
50055000,1999,"I",7.98825127661371
50055000,2000,"I",9.21009223353186
50055000,2000,"I",6.65299679664696
50055000,2000,"I",6.52800625322317
50055000,2000,"I",7.75788995109733
50055000,2001,"I",7.45433929903911
50055000,2001,"I",8.61204017043697
50055000,2001,"I",7.26366355307948
50055000,2001,"I",7.27937138434492
50055000,2002,"I",7.99189707497239
50055000,2002,"I",6.362265043028
50055000,2002,"I",5.55963985744745
50055000,2003,"I",6.60829663416433
50055000,2003,"I",5.49438478815406
50055000,2003,"I",6.61076409833052
50055000,2003,"I",6.80965231743504
50055000,2003,"I",6.77869351027821
50055000,2004,"I",9.15683403482526
50055000,2004,"I",7.39323935367459
50055000,2004,"I",7.48387848985212
50055000,2005,"I",7.42494054336137
50055000,2005,"I",6.60955821091594
50055000,2005,"I",6.91972575063071
50055000,2006,"I",7.51541529956717
50055000,2006,"I",8.79407487710571
50055000,2006,"I",4.78594228005813
50055000,2006,"I",8.28931032998101
50055000,2007,"I",6.22269258231523
50055000,2007,"I",6.01368329828941
50055000,2007,"I",5.65817200292032
50055000,2007,"I",8.06286689577791
50055000,2008,"I",6.90946719954306
50055000,2008,"I",5.23770615456491
50055000,2008,"I",6.98342022662867
50055000,2008,"I",7.97963878557399
50055000,2009,"I",7.21952199510906
50055000,2009,"I",7.90151780880647
50055000,2009,"I",7.02639369541634
50055000,2009,"I",8.5182132317616
50055000,2010,"I",8.39117326049507
50055000,2010,"I",7.38886235866043
50055000,2010,"I",7.71350301516823
50055000,2010,"I",9.17938928290086
50055000,2011,"I",7.64305554963974
50055000,2011,"I",8.31373641743802
50055000,2011,"I",8.02333128097876
50055000,2011,"I",9.0497090840338
50055000,2012,"I",8.18663891995262
50055000,2012,"I",7.9175447459551
50055000,2012,"I",8.2099762950044
50055000,2012,"I",8.22574145732251
50055000,2013,"I",8.50049769229987
50055000,2013,"I",7.91400994939224
50055000,2013,"I",8.17810239799569
50055000,2013,"I",7.70744514703516
50055000,2014,"I",7.77172636158537
50055000,2014,"I",6.58807594364101
50055000,2014,"I",4.38733617452858
50055000,2014,"I",7.87395948899857
50055000,2014,"I",6.94537999383351
50055000,2015,"I",7.00817116028998
50055000,2015,"I",8.79259540018631
50055000,2015,"I",6.11614882338218
50055000,2015,"I",6.20589627974893
50055000,2015,"I",7.45853280192781
50055000,2016,"I",7.06990291207649
50055000,2016,"I",7.40447268149523
50055000,2016,"I",7.05636277400989
50055000,2016,"I",7.50542898140568
50055000,2017,"I",7.80257166337371
50055000,2017,"I",7.52290833432654
50055000,2017,"I",6.8730997537014
50055000,2017,"I",8.08536638102741
50055000,2018,"I",7.99457103300583
50055000,2018,"I",10.4200409472432
50055000,2018,"I",7.81334881400287
50055000,2018,"I",8.75552537579871
50055000,2019,"I",7.38025834753729
50055000,2019,"I",6.35286614061341
50055000,2019,"I",7.85568613871082
50055000,2020,"I",7.43515547999342
50055000,2020,"I",7.0746547078842
50055250,1974,"I",0.126749100726651
50055250,1974,"I",2.42159832691194
50055250,1974,"I",-0.176732300122916
50055250,1974,"I",5.16490138343306
50055250,1974,"I",3.72833498691745
50055250,1974,"I",2.37534085078876
50055250,1974,"I",5.91239887926372
50055250,1974,"I",9.19762178518049
50055250,1974,"I",0.622428944451727
50055250,1974,"I",8.68209739327807
50055250,1974,"I",-1.43563708956367
50055250,1974,"I",6.79927309744801
50055250,1974,"I",2.71399544452282
50055250,1974,"I",2.19160269883928
50055250,1975,"I",0.42174223743785
50055250,1975,"I",3.19412134730345
50055250,1975,"I",4.01816771897623
50055250,1975,"I",-2.10912481301334
50055250,1975,"I",5.17492887426027
50055250,1975,"I",-0.724032006692503
50055250,1976,"I",3.46971915778608
50055250,1976,"I",1.32176084336977
50055250,1976,"I",0.0584302972843576
50055250,1976,"I",9.91215881205687
50055250,1976,"I",0.737449003153404
50055250,1976,"I",-0.216720351947389
50055250,1977,"I",-1.82695303948223
50055250,1977,"I",7.28009143018849
50055250,1977,"I",4.08274518038085
50055250,1977,"I",2.01332745462821
50055250,1977,"I",1.33340492799409
50055250,1977,"I",7.02725636269053
50055250,1978,"I",1.83917202428384
50055250,1978,"I",5.52137241664711
50055250,1978,"I",1.70458945577826
50055250,1978,"I",3.47083128324973
50055250,1978,"I",0.247063521087698
50055250,1978,"I",6.89472618432158
50055250,1979,"I",0.784024815452501
50055250,1979,"I",-1.13295929447047
50055250,1979,"I",-0.694906889429793
50055250,1979,"I",4.70927854630071
50055250,1979,"I",6.54226842891617
50055250,1979,"I",4.42249044765557
50055250,1980,"I",2.93456735334446
50055250,1980,"I",2.7038124685425
50055250,1980,"I",3.39691022291342
50055250,1980,"I",6.37745185153742
50055250,1980,"I",4.15993473800452
50055250,1981,"I",5.79200302967254
50055250,1981,"I",9.54607971315806
50055250,1981,"I",2.36752940835226
50055250,1981,"I",4.47798254374643
50055250,1981,"I",0.224346779206174
50055250,1981,"I",3.08456182442946
50055250,1982,"I",4.4561946116202
50055250,1982,"I",3.36733402298571
50055250,1982,"I",4.28918970330106
50055250,1982,"I",1.60847323996952
50055250,1982,"I",2.38984611086443
50055250,1982,"I",3.13315502252818
50055250,1983,"I",4.27288582673236
50055250,1983,"I",-0.334728070606176
50055250,1983,"I",3.72030677239353
50055250,1983,"I",3.79746552862327
50055250,1983,"I",8.85455320530136
50055250,1983,"I",0.132428574106705
50055250,1984,"I",7.84231573186899
50055250,1984,"I",7.05337628556754
50055250,1984,"I",13.2876661923395
50055250,1984,"I",9.5113105428276
50055250,1984,"I",4.87805015842976
50055250,1985,"I",4.83346384330333
50055250,1985,"I",3.2487094103835
50055250,1985,"I",9.97609645701253
50055250,1985,"I",3.890416628587
50055250,1985,"I",4.9038846007396
50055250,1985,"I",4.84678317919901
50055250,1986,"I",3.18023615187097
50055250,1986,"I",4.32507770679561
50055250,1986,"I",4.5096501153481
50055250,1986,"I",4.0999754658145
50055250,1986,"I",6.15481455714975
50055250,1986,"I",4.50912488867399
50055250,1987,"I",6.26247816569573
50055250,1987,"I",3.63899986711477
50055250,1987,"I",5.21724574564373
50055250,1987,"I",3.62230342517101
50055250,1987,"I",1.93512722269156
50055250,1988,"I",4.33320718175534
50055250,1988,"I",4.13892739058234
50055250,1988,"I",3.96818505354742
50055250,1988,"I",2.0873918077195
50055250,1988,"I",4.38846363334328
50055250,1988,"I",2.2055398149258
50055250,1989,"I",5.5247389388742
50055250,1989,"I",1.86518501556025
50055250,1989,"I",2.14337955949123
50055250,1989,"I",4.14248600268616
50055250,1989,"I",2.08340505546747
50055250,1990,"I",3.79370008735952
50055250,1990,"I",2.69156277578978
50055250,1990,"I",1.87041853123418
50055250,1990,"I",2.1059538106052
50055250,1990,"I",1.49683357779386
50055250,1990,"I",4.42878409368087
50055250,1991,"I",3.4624662736307
50055250,1991,"I",4.49295038861861
50055250,1991,"I",2.35761828634088
50055250,1991,"I",1.7403657863194
50055250,1991,"I",0.0743556181451774
50055250,1991,"I",3.15458689813735
50055250,1992,"I",1.13836168228296
50055250,1992,"I",3.7597800196279
50055250,1992,"I",2.06314086051152
50055250,1992,"I",3.07278684508666
50055250,1993,"I",1.75010265601047
50055250,1993,"I",1.98639287075431
50055250,1993,"I",3.90253545395979
50055250,1993,"I",1.68378815780359
50055250,1994,"I",1.61390644542099
50055250,1994,"I",1.84418108501438
50055250,1994,"I",2.67264341676208
50055250,1994,"I",1.06913788150151
50055250,1994,"I",2.88766010228171
50055250,1995,"I",-0.313818378308101
50055250,1995,"I",0.684383922977068
50055250,1995,"I",-0.423772176469301
50055250,1995,"I",2.77296916514297
50055250,1995,"I",4.45289091604819
50055250,1996,"I",2.08683941524695
50055250,1996,"I",4.18773455510555
50055250,1996,"I",4.46569380103935
50055250,1996,"I",3.92994708159899
50055250,1996,"I",4.50149863487953
50055250,1996,"I",1.24115589072732
50055250,1997,"I",4.35031982956535
50055250,1997,"I",4.6091292793159
50055250,1997,"I",3.98340535988703
50055250,1997,"I",4.60199274985104
50055250,1998,"I",5.66229044235884
50055250,1998,"I",1.25251417214224
50055250,1998,"I",2.90982935590662
50055250,1998,"I",8.32215580793692
50055250,1999,"I",3.87550512121656
50055250,1999,"I",2.23740207132036
50055250,1999,"I",7.80452722040937
50055250,1999,"I",7.25655056015972
50055250,2000,"I",8.23723075210519
50055250,2000,"I",4.21088792411531
50055250,2000,"I",4.07934467998348
50055250,2000,"I",8.9003107486118
50055250,2001,"I",5.54604292577457
50055250,2001,"I",6.2081981100151
50055250,2001,"I",4.65092769232194
50055250,2001,"I",7.66674673991659
50055250,2002,"I",6.28965681196199
50055250,2002,"I",5.98643966608574
50055250,2002,"I",2.6099207117148
50055250,2003,"I",8.37734670759386
50055250,2003,"I",3.53485168995269
50055250,2003,"I",4.63802288944275
50055250,2003,"I",3.13984111753505
50055250,2004,"I",10.412377376258
50055250,2004,"I",6.54358028132513
50055250,2004,"I",6.09207635912937
50055250,2005,"I",5.60427043562878
50055250,2005,"I",4.41091238199616
50055250,2005,"I",7.82612979651218
50055250,2006,"I",8.49037812364442
50055250,2006,"I",13.3860727470477
50055250,2006,"I",7.28616250167008
50055250,2006,"I",8.6589316217888
50055250,2007,"I",3.36813397829311
50055250,2007,"I",4.10984331704237
50055250,2007,"I",4.06669952112455
50055250,2007,"I",5.54493978519443
50055250,2008,"I",8.99741576294382
50055250,2008,"I",5.19942439747224
50055250,2008,"I",7.85991980696098
50055250,2008,"I",3.56322685614516
50055250,2009,"I",5.02458479491107
50055250,2009,"I",7.01989057921175
50055250,2009,"I",5.95621595536523
50055250,2009,"I",6.72755515927018
50055250,2010,"I",8.10752773871484
50055250,2010,"I",6.25891875568541
50055250,2010,"I",7.70586698128361
50055250,2010,"I",6.86788070561008
50055250,2011,"I",5.89628419563851
50055250,2011,"I",8.24809092854148
50055250,2011,"I",7.73370592415726
50055250,2011,"I",6.77872137938265
50055250,2012,"I",7.64136097948681
50055250,2012,"I",8.84213469968456
50055250,2012,"I",11.4429656591081
50055250,2012,"I",3.89142175059026
50055250,2013,"I",9.84461318021729
50055250,2013,"I",11.5500992505345
50055250,2013,"I",10.6426393066861
50055250,2013,"I",10.2074281755019
50055250,2014,"I",11.3418754339426
50055250,2014,"I",6.43691546683278
50055250,2014,"I",2.96365563503545
50055250,2014,"I",7.18427198594164
50055250,2014,"I",7.10400105466993
50055250,2015,"I",6.77133190401976
50055250,2015,"I",6.56960258863858
50055250,2015,"I",8.94735212075663
50055250,2015,"I",7.66972455433717
50055250,2015,"I",6.41617197210692
50055250,2016,"I",8.13901810279837
50055250,2016,"I",8.54177796042083
50055250,2016,"I",6.0518858119369
50055250,2016,"I",7.54495868576529
50055250,2017,"I",8.02081879281649
50055250,2017,"I",10.9928579248206
50055250,2017,"I",5.0369727235275
50055250,2017,"I",8.60144195396399
50055250,2018,"I",6.46334907095541
50055250,2018,"I",10.2840421053874
50055250,2018,"I",8.94167603664192
50055250,2018,"I",8.70143577860095
50055250,2019,"I",5.56650389391346
50055250,2019,"I",6.6323045007889
50055250,2019,"I",6.41306470921831
50055250,2019,"I",5.48951044973863
50055250,2020,"I",12.870398825887
50055250,2020,"I",6.76342520421055
50055400,1973,"I",7.85175221149479
50055400,1973,"I",7.71123058264717
50055400,1974,"I",4.90215091844518
50055400,1974,"I",-0.157705647082295
50055400,1974,"I",3.10277307740948
50055400,1974,"I",0.0473008686832622
50055400,1974,"I",4.45196706734797
50055400,1974,"I",9.25811969164624
50055400,1974,"I",7.59962480626687
50055400,1974,"I",7.48313519276293
50055400,1974,"I",0.153639341611232
50055400,1979,"I",8.5341546632866
50055400,1980,"I",4.22826768485377
50055400,1980,"I",4.737755820495
50055400,1980,"I",9.30787360286411
50055400,1980,"I",5.76688835377663
50055400,1980,"I",6.88412173142801
50055400,1981,"I",6.75837616252013
50055400,1981,"I",6.10353287511749
50055400,1981,"I",9.62372161346577
50055400,1981,"I",7.71635027563396
50055400,1981,"I",7.00920539274084
50055400,1981,"I",8.63052949695604
50055400,1982,"I",8.96362682162722
50055400,1982,"I",7.87189844237396
50055400,1982,"I",7.36493535025311
50055400,1982,"I",5.75487620367129
50055400,1982,"I",6.49893790242112
50055400,1982,"I",7.75319432038094
50055400,1983,"I",3.51883894701816
50055400,1983,"I",8.19233752680917
50055400,1983,"I",6.07999986314736
50055400,1983,"I",4.49391702180925
50055400,1983,"I",4.97962780892743
50055400,1983,"I",6.36434318244868
50055400,1984,"I",3.32070312731457
50055400,1984,"I",3.16282877173533
50055400,1984,"I",9.9718881068689
50055400,1984,"I",7.61206140525903
50055400,1984,"I",7.00641088377217
50055400,1985,"I",8.55462782096488
50055400,1985,"I",7.6600567735954
50055400,1985,"I",8.18857565878392
50055400,1985,"I",5.64017427542778
50055400,1985,"I",1.12639093013078
50055400,1985,"I",9.6064868026886
50055400,1985,"I",8.11457561555466
50055400,1986,"I",0.939969635425455
50055400,1986,"I",9.79893644957641
50055400,1986,"I",8.61244831396642
50055400,1986,"I",8.26048570727641
50055400,1986,"I",5.63612800776451
50055400,1986,"I",7.98357784721475
50055400,1987,"I",-1.63731348938641
50055400,1987,"I",8.1137194998116
50055400,1987,"I",7.7858181697626
50055400,1987,"I",3.87069613515934
50055400,1987,"I",5.86644795880259
50055400,1988,"I",7.97218452192903
50055400,1988,"I",7.52377009173571
50055400,1988,"I",6.64507152445257
50055400,1988,"I",3.04616819881615
50055400,1988,"I",4.71799317933353
50055400,1988,"I",8.43117083972929
50055400,1989,"I",8.93611858902275
50055400,1989,"I",9.26638649534951
50055400,1989,"I",9.01874453510014
50055400,1989,"I",9.4222613620426
50055400,1989,"I",6.80853809285284
50055400,1990,"I",7.33497288126649
50055400,1990,"I",5.76894503987554
50055400,1990,"I",7.69137378384545
50055400,1990,"I",9.44405162111463
50055400,1990,"I",5.80356170190314
50055400,1990,"I",6.89078438678282
50055400,1991,"I",9.54555884296897
50055400,1991,"I",8.53251593143012
50055400,1991,"I",7.34934382632265
50055400,1991,"I",5.4499216349595
50055400,1991,"I",1.87100429466579
50055400,1991,"I",3.41276292618339
50055400,1992,"I",6.60953785812524
50055400,1992,"I",5.00295383218273
50055400,1992,"I",8.61459224221568
50055400,1993,"I",5.29723160114922
50055400,1993,"I",4.41007740283183
50055400,1994,"I",11.149591490725
50055400,1994,"I",3.10191653685014
50055400,1994,"I",0.613375981031967
50055400,1994,"I",0.971130027853606
50055400,1994,"I",2.26755909725133
50055400,1994,"I",4.23618739817046
50055400,1995,"I",1.28948003826681
50055400,1995,"I",4.57032579145069
50055400,1995,"I",5.19591489456772
50055400,1995,"I",1.92694993146793
50055400,1995,"I",6.74435733371858
50055400,1996,"I",7.62988375426525
50055400,1996,"I",0.344240834567852
50055400,1996,"I",4.63729285709048
50055400,1996,"I",1.44120654611854
50055400,1996,"I",-0.543623408163087
50055400,1996,"I",9.35531404157629
50055400,1997,"I",3.48783689096686
50055400,1997,"I",4.77300617829379
50055400,1997,"I",4.4789234087412
50055400,1997,"I",5.09246267137407
50055400,1998,"I",5.56945324204194
50055400,1998,"I",1.61044334918978
50055400,1998,"I",4.9807534398874
50055400,1998,"I",9.77161696639529
50055400,1999,"I",7.03885948324116
50055400,1999,"I",7.38006373168975
50055400,1999,"I",8.31176523278632
50055400,2000,"I",10.438139588474
50055400,2000,"I",8.69279415341664
50055400,2000,"I",5.82101450156611
50055400,2000,"I",7.09451309637524
50055400,2001,"I",7.48573341219338
50055400,2001,"I",9.08450459583903
50055400,2001,"I",6.60650830574944
50055400,2001,"I",7.67521542288043
50055400,2002,"I",6.28121987717402
50055400,2002,"I",6.79252252543481
50055400,2002,"I",3.97464095010544
50055400,2003,"I",4.89287128616397
50055400,2003,"I",5.39255976050618
50055400,2003,"I",8.86246805852061
50055400,2003,"I",6.26781492055955
50055400,2003,"I",5.74175597544811
50055400,2004,"I",3.1030906305908
50055400,2004,"I",5.84173922998044
50055400,2004,"I",7.32492190539922
50055400,2005,"I",5.68551640797137
50055400,2006,"I",7.68109517437589
50055400,2006,"I",4.27732623028245
50055400,2014,"I",5.11213288862796
50055400,2015,"I",7.08095442174825
50057025,1979,"I",8.68640418047101
50057025,1980,"I",6.3878621316766
50057025,1980,"I",3.13881370175913
50057025,1980,"I",6.71792965771815
50057025,1980,"I",4.68034515173024
50057025,1980,"I",2.90672122685484
50057025,1980,"I",4.5640566581846
50057025,1981,"I",2.73757255031943
50057025,1981,"I",3.86847754337235
50057025,1981,"I",6.8005800065703
50057025,1981,"I",6.7036122782266
50057025,1981,"I",5.41462347515764
50057025,1981,"I",4.47852787627897
50057025,1982,"I",4.79779318546156
50057025,1982,"I",5.29734067799732
50057025,1982,"I",6.34703760423861
50057025,1982,"I",6.64560647408588
50057025,1982,"I",3.92126181439499
50057025,1982,"I",4.84456986799369
50057025,1983,"I",6.44839750472348
50057025,1983,"I",4.92647924199764
50057025,1983,"I",3.42303570825459
50057025,1983,"I",4.08352796637887
50057025,1983,"I",4.78114132286108
50057025,1983,"I",5.71265499737406
50057025,1984,"I",7.25998936929445
50057025,1984,"I",6.12739869719029
50057025,1984,"I",5.18915474497676
50057025,1984,"I",2.32422184312282
50057025,1984,"I",5.36465118903377
50057025,1985,"I",7.62066711919205
50057025,1985,"I",5.44369941388188
50057025,1985,"I",4.65647001245723
50057025,1985,"I",6.68908028704547
50057025,1985,"I",6.58284642729282
50057025,1985,"I",3.83650026689367
50057025,1986,"I",4.40671736115876
50057025,1986,"I",6.20645447666506
50057025,1986,"I",4.05394026170642
50057025,1986,"I",6.13554194279259
50057025,1986,"I",6.11387606323304
50057025,1987,"I",4.57209847993391
50057025,1987,"I",2.60139253627525
50057025,1987,"I",6.59534955558714
50057025,1987,"I",4.75460719196387
50057025,1988,"I",1.13288146118715
50057025,1988,"I",3.12996312494893
50057025,1988,"I",5.39714339909817
50057025,1988,"I",4.80618999450391
50057025,1988,"I",6.45755325955831
50057025,1988,"I",5.724470504383
50057025,1989,"I",3.85651970080592
50057025,1989,"I",2.84350095263897
50057025,1989,"I",1.59825579960038
50057025,1989,"I",1.97231855399182
50057025,1989,"I",4.70576085405059
50057025,1989,"I",4.78447140303243
50057025,1990,"I",4.84791752543826
50057025,1990,"I",3.21175709525139
50057025,1990,"I",4.53799696897146
50057025,1990,"I",6.84048598266305
50057025,1990,"I",3.43503832973519
50057025,1991,"I",4.30726920164799
50057025,1991,"I",3.83310097662476
50057025,1991,"I",0.133412512259276
50057025,1991,"I",-1.45181985692803
50057025,1991,"I",0.998946867234215
50057025,1991,"I",1.7173219391226
50057025,1992,"I",2.86210028185326
50057025,1992,"I",0.602037105906695
50057025,1992,"I",3.77479544184739
50057025,1992,"I",2.07196046110645
50057025,1993,"I",5.64317021009246
50057025,1993,"I",1.75804367860854
50057025,1993,"I",5.55858810382375
50057025,1994,"I",4.58289166657339
50057025,1994,"I",1.97349469246161
50057025,1994,"I",4.26033530543138
50057025,1994,"I",1.85443522677616
50057025,1994,"I",0.80361094475605
50057025,1994,"I",1.17022385099527
